,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Propertycount,Type_h,Type_t,Type_u,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Regionname_nan
114,3.0,820000.0,13.5,3042.0,3.0,1.0,2.0,512.0,133.0,1970.0,3464.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,3.0,650000.0,13.5,3042.0,3.0,1.0,2.0,512.0,133.0,1970.0,3464.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
116,3.0,552000.0,13.5,3042.0,3.0,1.0,2.0,512.0,133.0,1970.0,3464.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,2.0,1275000.0,3.3,3206.0,2.0,1.0,0.0,120.0,82.0,1900.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118,2.0,1455000.0,3.3,3206.0,2.0,1.0,0.0,159.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
120,3.0,1850000.0,3.3,3206.0,3.0,2.0,0.0,128.0,133.0,1890.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
121,2.0,1436000.0,3.3,3206.0,2.0,1.0,0.0,130.0,81.0,1900.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
122,2.0,1110000.0,3.3,3206.0,1.0,1.0,0.0,147.0,133.0,1900.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
123,2.0,1550000.0,3.3,3206.0,2.0,1.0,1.0,167.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
125,3.0,1550000.0,3.3,3206.0,3.0,2.0,2.0,718.0,133.0,1970.0,3280.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
126,3.0,1800000.0,3.3,3206.0,3.0,2.0,1.0,132.0,159.0,1996.0,3280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
128,2.0,2120000.0,3.3,3206.0,2.0,1.0,1.0,199.0,107.0,1900.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
129,3.0,1800000.0,3.3,3206.0,3.0,1.0,1.0,253.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
130,3.0,1800000.0,3.3,3206.0,3.0,2.0,1.0,90.0,122.0,1900.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
131,2.0,1810000.0,3.3,3206.0,2.0,1.0,0.0,240.0,133.0,1970.0,3280.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133,5.0,2100000.0,3.3,3206.0,5.0,2.0,1.0,237.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
134,3.0,1300000.0,3.3,3206.0,3.0,1.0,0.0,129.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
135,3.0,1370000.0,3.3,3206.0,3.0,2.0,2.0,0.0,85.0,2000.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136,2.0,1000000.0,3.3,3206.0,2.0,1.0,0.0,288.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
138,2.0,1322500.0,3.3,3206.0,2.0,1.0,0.0,149.0,98.0,1890.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
139,2.0,1562500.0,3.3,3206.0,2.0,1.0,0.0,141.0,83.0,1890.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140,3.0,2000000.0,3.3,3206.0,3.0,2.0,1.0,211.0,147.0,1900.0,3280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141,3.0,1900000.0,3.3,3206.0,3.0,1.0,0.0,209.0,133.0,1900.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
144,2.0,647000.0,3.3,3206.0,2.0,1.0,1.0,0.0,133.0,1970.0,3280.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
145,3.0,2100000.0,3.3,3206.0,2.0,1.0,1.0,120.0,123.0,1900.0,3280.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
146,3.0,2000000.0,3.3,3206.0,3.0,1.0,1.0,238.0,131.0,1890.0,3280.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
147,1.0,442500.0,3.3,3206.0,1.0,1.0,0.0,0.0,34.0,1970.0,3280.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149,2.0,1340000.0,3.3,3206.0,2.0,1.0,0.0,136.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,3.0,1801000.0,3.3,3206.0,3.0,1.0,1.0,202.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151,3.0,1532000.0,3.3,3206.0,3.0,3.0,1.0,0.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
153,4.0,2140000.0,3.3,3206.0,3.0,2.0,1.0,183.0,145.0,1880.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
154,2.0,1810000.0,3.3,3206.0,3.0,1.0,2.0,512.0,133.0,1970.0,3280.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
155,2.0,1750000.0,3.3,3206.0,2.0,1.0,1.0,162.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
156,2.0,980000.0,3.3,3206.0,2.0,1.0,0.0,79.0,68.0,1890.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
157,3.0,2030000.0,3.3,3206.0,3.0,2.0,0.0,152.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
158,3.0,1740000.0,3.3,3206.0,3.0,2.0,2.0,147.0,134.0,1890.0,3280.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
160,1.0,985000.0,3.3,3206.0,1.0,1.0,0.0,81.0,54.0,1900.0,3280.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
161,4.0,2000000.0,6.4,3078.0,3.0,2.0,4.0,853.0,263.0,1930.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
162,3.0,1110000.0,6.4,3078.0,3.0,2.0,2.0,208.0,133.0,2013.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
163,3.0,1492000.0,6.4,3078.0,3.0,2.0,2.0,411.0,133.0,1970.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2.0,480000.0,6.4,3078.0,3.0,1.0,2.0,512.0,133.0,1970.0,2211.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
165,3.0,1304000.0,6.4,3078.0,3.0,1.0,2.0,512.0,133.0,1970.0,2211.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
166,4.0,1717500.0,6.4,3078.0,4.0,2.0,1.0,599.0,203.0,1925.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2.0,525500.0,6.4,3078.0,2.0,1.0,1.0,88.0,60.0,1960.0,2211.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2.0,805000.0,6.4,3078.0,2.0,2.0,3.0,155.0,140.0,2004.0,2211.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2.0,465000.0,6.4,3078.0,2.0,1.0,1.0,0.0,133.0,1970.0,2211.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
171,3.0,1480000.0,6.4,3078.0,3.0,1.0,2.0,512.0,133.0,1970.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
172,3.0,2000000.0,6.4,3078.0,3.0,3.0,2.0,686.0,133.0,1970.0,2211.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
173,3.0,1540000.0,6.4,3078.0,3.0,1.0,2.0,592.0,133.0,1970.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2.0,590000.0,6.4,3078.0,3.0,1.0,2.0,512.0,133.0,1970.0,2211.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2.0,820000.0,6.4,3078.0,2.0,1.0,1.0,183.0,133.0,1970.0,2211.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
176,4.0,1830000.0,6.4,3078.0,4.0,2.0,2.0,606.0,112.0,1970.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
177,4.0,2100000.0,6.4,3078.0,4.0,2.0,2.0,575.0,271.0,2008.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
178,3.0,865000.0,6.4,3078.0,3.0,1.0,1.0,180.0,131.0,2010.0,2211.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2.0,390000.0,6.4,3078.0,2.0,1.0,1.0,0.0,60.0,1960.0,2211.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2.0,650000.0,6.4,3078.0,0.0,1.0,0.0,0.0,133.0,1970.0,2211.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2.0,512000.0,6.4,3078.0,2.0,1.0,1.0,0.0,61.0,1965.0,2211.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
182,3.0,1361000.0,6.4,3078.0,3.0,1.0,2.0,512.0,133.0,1970.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
183,3.0,1310000.0,6.4,3078.0,3.0,1.0,2.0,512.0,133.0,1970.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
184,3.0,570000.0,6.4,3078.0,3.0,1.0,2.0,512.0,133.0,1970.0,2211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
185,3.0,1165000.0,6.4,3078.0,3.0,1.0,2.0,979.0,133.0,1970.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2.0,530000.0,6.4,3078.0,3.0,1.0,2.0,512.0,133.0,1970.0,2211.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
187,4.0,1900000.0,6.4,3078.0,4.0,2.0,2.0,556.0,272.0,1930.0,2211.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
188,3.0,1485000.0,6.4,3078.0,3.0,0.0,0.0,597.0,133.0,1970.0,2211.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
189,4.0,1950000.0,6.4,3078.0,4.0,2.0,3.0,589.0,210.0,1920.0,2211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
190,3.0,520000.0,13.8,3018.0,3.0,2.0,1.0,352.0,242.0,2015.0,5301.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
191,5.0,1525000.0,13.8,3018.0,5.0,3.0,3.0,729.0,268.0,2005.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
192,2.0,720000.0,13.8,3018.0,2.0,1.0,2.0,292.0,125.0,2013.0,5301.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193,3.0,1120000.0,13.8,3018.0,3.0,1.0,2.0,506.0,120.0,1930.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
194,4.0,780000.0,13.8,3018.0,4.0,1.0,4.0,655.0,133.0,1970.0,5301.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
195,4.0,1780000.0,13.8,3018.0,4.0,3.0,6.0,1057.0,220.0,1962.0,5301.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
196,3.0,630000.0,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,5301.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
197,2.0,406000.0,13.8,3018.0,2.0,1.0,1.0,65.0,133.0,1970.0,5301.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
198,3.0,660000.0,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,5301.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
199,3.0,683500.0,13.8,3018.0,3.0,1.0,1.0,530.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
200,2.0,540000.0,13.8,3018.0,3.0,1.0,2.0,512.0,133.0,1970.0,5301.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201,2.0,580000.0,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,5301.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
202,3.0,1335000.0,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
203,3.0,800000.0,13.8,3018.0,3.0,2.0,2.0,280.0,133.0,1997.0,5301.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204,2.0,510000.0,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,5301.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
205,4.0,1070000.0,13.8,3018.0,4.0,2.0,2.0,695.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
206,2.0,425000.0,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,5301.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
207,3.0,605000.0,13.8,3018.0,3.0,2.0,2.0,230.0,133.0,1970.0,5301.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
208,3.0,705000.0,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,1970.0,5301.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
209,2.0,391000.0,13.8,3018.0,2.0,1.0,1.0,0.0,65.0,1965.0,5301.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
210,2.0,440000.0,13.8,3018.0,2.0,1.0,1.0,0.0,133.0,1970.0,5301.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
211,4.0,845000.0,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
212,3.0,766000.0,13.8,3018.0,3.0,1.0,2.0,512.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
213,3.0,743000.0,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,1970.0,5301.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
214,3.0,650000.0,13.8,3018.0,3.0,1.0,2.0,512.0,133.0,1970.0,5301.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
215,3.0,730000.0,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,2014.0,5301.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
216,3.0,916500.0,13.8,3018.0,3.0,1.0,2.0,512.0,133.0,1970.0,5301.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
217,3.0,635000.0,13.8,3018.0,3.0,1.0,4.0,625.0,133.0,1960.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
218,2.0,620000.0,13.8,3018.0,2.0,1.0,1.0,168.0,133.0,1970.0,5301.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
219,2.0,447000.0,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,5301.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
220,3.0,730000.0,13.8,3018.0,3.0,2.0,1.0,70.0,133.0,1970.0,5301.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
221,3.0,678000.0,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,1950.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
222,2.0,580000.0,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,2013.0,5301.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
223,3.0,712000.0,13.8,3018.0,3.0,1.0,2.0,363.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
224,3.0,840000.0,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,1965.0,5301.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
225,3.0,980000.0,13.8,3018.0,3.0,1.0,2.0,724.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
226,4.0,1000000.0,13.8,3018.0,3.0,1.0,2.0,512.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
227,3.0,605100.0,13.8,3018.0,3.0,2.0,0.0,265.0,133.0,1970.0,5301.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
228,3.0,880000.0,13.8,3018.0,3.0,3.0,1.0,577.0,133.0,1970.0,5301.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
229,3.0,577000.0,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,5301.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
230,4.0,1030000.0,13.8,3018.0,4.0,1.0,0.0,797.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
231,3.0,605000.0,13.8,3018.0,3.0,1.0,2.0,181.0,133.0,1970.0,5301.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
232,3.0,685000.0,13.8,3018.0,3.0,1.0,2.0,512.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
233,3.0,753000.0,13.8,3018.0,3.0,2.0,2.0,529.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
234,2.0,857000.0,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,5301.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
235,3.0,1500000.0,13.8,3018.0,3.0,1.0,1.0,929.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
236,3.0,730000.0,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,5301.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
237,3.0,900000.0,13.8,3018.0,3.0,1.0,4.0,697.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
238,3.0,740000.0,13.8,3018.0,3.0,1.0,2.0,604.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
239,4.0,931000.0,13.8,3018.0,4.0,2.0,3.0,532.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
240,2.0,535600.0,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,5301.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
